,weight,height,bone_density
0,153.02945967240544,275.2663762861123,2.1168768043411657
1,131.26848424806678,234.16129910871368,0.2684588455888143
2,108.48630246613735,154.1264881938226,1.3869905330618957
3,57.52464737878245,227.49931168144096,1.1721054041012595
4,152.84252907022918,265.9059979624909,2.238761428302568
5,172.5383782071081,254.36209759707467,1.742793915722067
6,90.3288159391489,285.46048090837394,0.6739532742481733
7,63.82516897536187,166.59248212385447,1.298949944991445
8,171.0290154876889,274.6105465509765,1.7832785911279412
9,72.4009020466184,168.15920595667077,1.2472940530423022
10,95.51723430232684,184.90371700322976,1.633935710558175
11,164.20512292850725,269.75575371151433,1.746398256299625
12,68.12000783842261,265.44979336051324,0.6181960089063836
13,60.78288513714125,210.8638284950744,0.8603218752087735
14,88.03167154812452,167.54695633635802,0.8763996013783771
15,192.94937209210028,268.0070491835105,2.073128484628894
16,76.02227140926135,176.62651703383895,1.7105453701139866
17,135.87240327145577,238.00213403288,0.5742412949967103
18,77.92424366028779,195.4698120818839,1.4012679235197727
19,94.24012155955529,172.42881085759473,1.6977684919516047
20,113.30015250865662,182.76033253236724,1.51532909384476
21,136.6965607774761,187.77844185637395,1.0417149530171357
22,109.00618812791782,160.52422061151384,1.3681101993302018
23,162.2477209125974,278.0144766814775,1.8490469739376973
24,77.60277005618644,279.47209717225695,1.039580849677586
25,97.30771492139776,132.6840899329219,1.7195854855637611
26,62.37060014020862,192.7787981326159,1.4079474869853383
27,136.20794522382556,152.6903493857279,1.4831671824365114
28,76.21547086650634,216.6003837858554,1.3376855574137554
29,135.09533142135288,225.25089643878275,0.27224265874231035
30,178.14119966008056,260.8973328584456,1.4644246308290025
31,86.97275167768146,182.10700613520012,1.3492234272736263
32,124.97750747843011,178.70235655058173,1.453357548504229
33,98.4589901887895,138.59243293173665,1.5260460356077972
34,112.40295637442945,178.7127194100699,1.479966361008741
35,119.82605250382267,226.03835637040933,0.5735791727892697
36,47.9774762112673,198.81941577962525,1.2030792871829665
37,66.42336238584835,236.50320198628793,0.9575543335856023
38,60.75500572923192,236.4352952786415,0.7159470443544538
39,122.40651496359396,259.7580998987512,0.3066632751063176
40,136.4000798038234,268.22587693793264,1.9658741544557392
41,48.559749960978635,259.5483426230564,0.7365796448401595
42,124.86884098553708,190.86653254058686,0.3482820782228778
43,67.91660032576574,246.29199737034807,1.0459438884456245
44,184.10293977175587,270.2638727001211,1.9777701080932149
45,86.16745488567283,150.18163080819943,1.2104667449494049
46,59.05727241312902,210.03291100175758,0.6936731988290146
47,43.56806901244994,273.4002837186408,0.9425919263078615
48,73.0982702672015,224.29980279959946,0.6547671392505161
49,57.19170633232069,235.02302326636922,1.213925819014417
50,72.52631853947582,140.56424880551083,1.4237553742503288
51,173.8818203595751,269.66339381224435,1.6002037136315725
52,124.23223977144494,138.4656475598266,1.0324283892648063
53,64.0078774158363,233.1935552945205,0.8162469056673177
54,69.5172060157134,245.9478830144635,1.1527444822744632
55,173.26771530332562,261.0572455360821,1.6605793991342512
56,142.4587206559356,184.529303577886,0.5217356665503352
57,162.22112536113076,267.10830221439886,2.1004384697526497
58,181.91643492022837,267.67893117195155,1.9261872746397675
59,117.17466888126681,217.67223869662803,0.937066127078956
60,184.92582452523897,290.33222093959296,1.94421049760204
61,89.79183450014968,206.45218250741317,1.5571651932222885
62,176.22073275321014,288.2373952010971,1.8856246765240507
63,102.62135268959995,159.77925356042914,1.3390019808152362
64,153.9856985085267,305.0100563287741,1.6184317489308666
65,120.4990762191642,218.29516601715702,0.3536098549342931
66,121.29950280988251,250.3299272537837,0.41596553451543133
67,88.92650008185721,173.91873957480436,1.8594318530375415
68,73.23210078647126,236.3511088679016,0.6008967070490401
69,68.86291352040044,229.35214548619354,0.8262735371997273
70,138.59511721322224,205.08071743674554,0.32209029365730635
71,132.62281940979042,209.4883472668745,0.6507045757530214
72,48.23502162006832,279.02908791713844,0.6323872844070795
73,108.93106819055457,135.70501918648327,0.4192565501087071
74,120.76310310113493,180.9012708290067,0.017470459310774067
75,89.70311032807304,156.2405917163878,1.6250697407515182
76,103.85652341843274,252.37585697004363,0.9273539580272365
77,162.82872435594868,287.78937842056314,1.6730409590014557
78,75.72478732317096,235.89311669195277,0.6053707924462248
79,82.22609915509202,175.00830954095687,1.5429194071903756
80,46.134101848603116,266.82840236060963,0.1798338511917178
81,95.95814843652376,169.4029706234776,1.9339590301574763
82,171.66349479059627,268.60691767668067,1.6374256575925392
83,124.7043977328603,227.61835468937406,0.6318114326002574
84,134.26360465569132,267.5524060530684,1.7503217159132443
85,128.8818519041837,213.04647915777034,0.705158582061247
86,92.42368463925743,167.93310178310134,1.5235213147677527
87,114.64264466670616,247.4218953140744,0.640542919840312
88,77.18781724813438,125.25975286072486,0.9107698743623336
89,171.72798141946916,279.68128104426233,1.896052097438243
90,93.5131779051027,160.73801317688472,1.559174696552458
91,171.33067237596362,262.5506903967367,1.4851894256452494
92,193.60799709342973,272.8973291894579,1.7671877657703066
93,64.62520092195619,229.1934835056785,0.8621129228997519
94,127.12296273246142,293.101452870119,1.6921380744765382
95,53.40885120554402,216.8732075243969,0.9158883988589085
96,127.92102267159677,250.55281651514957,1.4073036926864435
97,78.14688398771442,204.63695196210648,0.9473732099415866
98,49.74669523174945,250.49754030690627,1.0601858859008264
99,73.9850561936436,259.97727341245843,0.743352235453292
100,183.68628140184776,295.6330202233877,1.8383775237259115
101,181.6061022618632,285.1538113419512,2.036341352344213
102,177.47191920177113,303.2948830037549,1.8553269002620794
103,131.0676354748839,244.16955224433485,0.5879568142808397
104,126.24785484090381,197.39657823814105,0.7666294221530054
105,117.19968566488093,234.6887868702508,0.4900999644561532
106,140.07576649948274,262.3618346669893,1.917921014144526
107,164.15368422505793,302.580308809807,1.5032987131431812
108,178.51950497163614,279.4553721031607,1.7670997113980575
109,68.53866781047037,244.71483495829375,0.5488720536934925
110,171.25740121689952,269.3578787486129,1.8700023017277803
111,74.46533409543319,255.6840316619693,1.0315118164421782
112,115.32375978651157,213.06548761131833,0.15392591291626406
113,205.49147713328472,293.68092953614376,1.8129587383251178
114,55.48563437319561,273.64459577507444,0.5930042377562622
115,129.18321374681707,194.5877897726564,0.3729802072982302
116,112.17466884426159,187.27153486067297,0.3854922351839532
117,147.65113393449496,276.1764254071635,1.9386485774916782
118,95.42687433909812,196.8463172100536,0.8006086083777909
119,150.71611766191103,282.09152873767357,1.9204844282340703
120,70.38010691360823,310.14336936712584,0.8906223436790075
121,117.19468433696463,184.6470316348083,0.5750817477303234
122,149.7580798223016,284.9506178851921,1.769995023117966
123,73.93105616852722,230.60033894674967,0.7443212794229279
124,133.44781112441973,155.09395782096962,1.4304479491290532
125,164.4562287289788,262.2658435901919,1.8764630012286432
126,95.59419924088498,148.5868075960006,1.5219837624945995
127,115.8580733607362,236.9409451012076,0.5147009833529117
128,139.51192249029214,269.9450675968683,1.963448951819288
129,182.2467973382896,252.21745372869069,1.8482663900510106
130,47.608242482395184,246.4279530087887,1.2772846373813393
131,63.29814434474667,235.77299150291705,0.4928503171584864
132,134.21652238566946,299.0358752437545,1.8614676808541049
133,82.82115365605858,136.90173388840785,1.1179550350182335
134,125.67167295070949,199.37264101657792,0.5489008976312326
135,53.30430247224957,247.6245426822193,0.7774396070753042
136,69.7982580362519,254.96940386086263,0.9016872633133167
137,119.0759953755925,290.2146603872316,1.6899898257584691
138,114.47594658814629,206.27273487854595,0.47007072431104396
139,86.16356782811542,155.63582997744024,1.1881216235960765
140,119.63862464047861,210.13468519526447,0.7129275177494313
141,126.29388020802864,187.0982225970421,0.4955843072247456
142,68.48770253370607,287.62954497399096,0.9352616128805081
143,68.90888896908167,145.71264673527452,1.3359568318497421
144,104.55348529857298,132.1501921458381,1.2632810300093904
145,66.43672298400962,241.98262805150074,0.7659549451797407
146,143.4238491003191,280.7587689624127,1.7810128938259933
147,53.063925286795815,196.09042022456921,0.9046145569617791
148,139.6495475140477,218.79658441290752,0.43671764423234366
149,62.64664974256562,179.3537692807198,1.3727456205459698
150,62.15405489922043,207.82696748538652,0.5668297045236375
